poicode,day_type,total_count,total_estimated_visit
POI_IND_9999_0x3be793cea9c0b4b9:0x6decceaa41f2c327,weekday,75,3825.0
POI_IND_9999_0x3be7b0442e2ea6c1:0xd1d189cf129cb7e3,weekday,114,3377.0
POI_IND_9999_0x3be7b0442e2ea6c1:0xd1d189cf129cb7e3,weekend,46,1342.0
POI_IND_9999_0x3be7b95e233c7c75:0x2e34f5b136b7eff9,weekday,122,5741.0
POI_IND_9999_0x3be7972d87d7cb91:0xe6c5bae1da157146,weekend,58,771.0
POI_IND_9999_0x3be7ce94aef6cb1f:0x6c3424e07ab6a91e,weekday,376,13337.0
POI_IND_9999_0x3be7cf2b87e600fb:0x1d5b3da1210bbd55,weekday,1213,21059.0
POI_IND_9999_0x3be7c849d319e5a3:0x7173d7093a2c8b,weekend,76,1539.0
POI_IND_9999_0x3be7c90012e53b09:0x198b5343e87f2bdd,weekend,12,423.0
POI_IND_9999_0x3be7c3804b6fbd6d:0x81cabe3f7442cfdc,weekday,122,2154.0
POI_IND_9999_0x3be7cfae08b874d9:0x2ce661d0fd56e791,weekday,102,4188.0
POI_IND_9999_0x3be7cfae08b874d9:0x2ce661d0fd56e791,weekend,92,3346.0
POI_IND_9999_0x3be7d1000abb2203:0xa13594975a3cf854,weekday,421,17605.0
POI_IND_9999_0x3be7d1ef269603a9:0xdb819dad6a500149,weekday,60,2731.0
POI_IND_9999_0x3be7afffdf043f7d:0x2efef55daa3aa2fb,weekend,150,5713.0
POI_IND_9999_0x3be7afffdf043f7d:0x2efef55daa3aa2fb,weekday,316,11019.0
POI_IND_9999_0x3be7bfdf9456683b:0xd971c8da78c8fd3,weekday,37,486.0
POI_IND_9999_0x3be795d164ede539:0xefdd3da6d1ba7e8b,weekday,288,6592.0
POI_IND_9999_0x3be795d164ede539:0xefdd3da6d1ba7e8b,weekend,125,3196.0
POI_IND_9999_0x3be7c97460593921:0xe2c24e7cb355862a,weekday,237,9895.0
POI_IND_9999_0x3be7b70009ff82a1:0x6457b0c7f4db95a0,weekend,335,9580.0
POI_IND_9999_0x3be7b70009ff82a1:0x6457b0c7f4db95a0,weekday,629,20071.0
POI_IND_9999_0x3be7b938d112601d:0x4de847b690501268,weekday,89,3763.0
POI_IND_9999_0x3be7c9171852cae5:0x52077a73b863fb8c,weekend,149,4890.0
POI_IND_9999_0x3be7c62e0ba492b9:0xf4867dc13fb23793,weekend,135,5118.0
POI_IND_9999_0x3be7b8ffb93bec45:0x14bb6b7151ad7d5e,weekday,316,8567.0
POI_IND_9999_0x3be7b8ffb93bec45:0x14bb6b7151ad7d5e,weekend,151,4669.0
POI_IND_9999_0x3be7bf4ca5555557:0x63f745203036ba66,weekend,889,16422.0
POI_IND_9999_0x3be7b93f85bd6afd:0xae75a749406933ae,weekday,385,16915.0
POI_IND_9999_0x3be7b90016f47c15:0x9931f881caef9b00,weekend,7,371.0
POI_IND_9999_0x3be7958a77089d9f:0x9976e86f776d03a1,weekend,99,1186.0
POI_IND_9999_0x3be795b635ffef5d:0xc3f89ef83243975a,weekend,22,1102.0
POI_IND_9999_0x3be7b90b1a6f2d0f:0xc1315189c9295382,weekend,39,1224.0
POI_IND_9999_0x3be7b1005de9d0ab:0xd55a8304f9f87df4,weekend,407,13725.0
POI_IND_9999_0x3be7c9bdc1e4737f:0xcb8f2550ac24cca0,weekday,211,7245.0
POI_IND_9999_0x3be7c88cabc37395:0x3b5605717ba8f3d2,weekend,41,2331.0
POI_IND_9999_0x3be7c88cabc37395:0x3b5605717ba8f3d2,weekday,120,5859.0
POI_IND_9999_0x3be7c9f34da49d31:0x20c147f8b3caba19,weekday,143,3694.0
POI_IND_9999_0x3be7b9ebbdbf153d:0x97df5d78bc080f18,weekday,201,10907.0
POI_IND_9999_0x3be7c7f276bcf02d:0xa1548a649ba7f2b3,weekend,369,12002.0
POI_IND_9999_0x3be7c7a367935ec9:0x356f5edbd5768964,weekend,48,1904.0
POI_IND_9999_0x3be7b6eb8fffffff:0xdc320b711aa017e,weekend,51,1311.0
POI_IND_9999_0x3be7b6eb8fffffff:0xdc320b711aa017e,weekday,78,2713.0
POI_IND_9999_0x3be7c9e924068fdf:0x918f9aff5bda3e94,weekend,317,9231.0
POI_IND_9999_0x3be7c9a9c5d6b84d:0x50211bba103c4c00,weekend,43,1299.0
POI_IND_9999_0x3be7a996e1520ecf:0xfd4881e8d388460c,weekday,80,1061.0
POI_IND_9999_0x3be7958dfa61c95b:0xa3dbecf4753f407f,weekend,110,1996.0
POI_IND_9999_0x3be7c1355e6e117b:0x35e6abf6f52360d3,weekday,172,2218.0
POI_IND_9999_0x3be7c136b2c080cb:0x7bf61fedbf46d7be,weekday,133,2750.0
POI_IND_9999_0x3be7954c289c0c27:0xd45938b8b635ddf7,weekday,12,190.0
POI_IND_9999_0x3be7bf1e1a841a6b:0x3c0235dabfdcbfe,weekend,18,324.0
POI_IND_9999_0x3be7e867dba39597:0x2ecd17abd0615f1a,weekday,382,3888.0
POI_IND_9999_0x3be7b119064f9941:0x9583b3f994716920,weekday,902,26063.0
POI_IND_9999_0x3be7b1ff781a72a5:0x9580fa104b378657,weekend,90,2749.0
POI_IND_9999_0x3be7c3bed1110455:0x8ea1ac301043306,weekday,38,652.0
POI_IND_9999_0x3be7c9fddceeafa9:0xb6d238bebc0e2d5f,weekday,99,5796.0
POI_IND_9999_0x3be7b13d23a47f17:0x9496bf7c12fca6e3,weekend,29,1011.0
POI_IND_9999_0x3be7c90002bfeab3:0xd99c6eae5bf2e29b,weekday,301,10939.0
POI_IND_9999_0x3be7b7b69f942349:0xe9c691195d45c837,weekend,243,7191.0
POI_IND_9999_0x3be7c95c8354142d:0x92af9234a913cac2,weekend,22,799.0
POI_IND_9999_0x3be7b97e6f6bcea7:0x183ac05a58d7cf02,weekend,116,5576.0
POI_IND_9999_0x3be7cf16d63ed019:0x32b2f9ecc3bf0568,weekday,260,9916.0
POI_IND_9999_0x3be7cf16d63ed019:0x32b2f9ecc3bf0568,weekend,73,3318.0
POI_IND_9999_0x3be7b910cc3dff6f:0x1b83dd9eb66c8cf0,weekend,58,2588.0
POI_IND_9999_0x3be7cefae0efc52d:0x1678f65a7674011f,weekday,1183,43772.0
POI_IND_9999_0x3be7b1764bc6949f:0x277004c2bf665b5f,weekend,251,10877.0
POI_IND_9999_0x3be7b702bae86b4b:0x3672bc3953ec819e,weekday,99,3656.0
POI_IND_9999_0x3be7b19f7f38231f:0x5ab73781c3786c26,weekend,48,2899.0
POI_IND_9999_0x3be7c9a022029873:0x4d8b8600cbb4ddb2,weekend,7,298.0
POI_IND_9999_0x3be7c602adf39237:0x23eeb6439050eb26,weekday,781,31923.0
POI_IND_9999_0x3be7b763adb72207:0x6b6d3dcc51407177,weekday,317,9120.0
POI_IND_9999_0x3be7b763adb72207:0x6b6d3dcc51407177,weekend,57,2900.0
POI_IND_9999_0x3be7c8a936ddecc5:0x47d6039a8acbd79b,weekend,346,15963.0
POI_IND_9999_0x3be7b6e8d69845cb:0x9837399643369e66,weekday,202,6541.0
POI_IND_9999_0x3be7c9c4b295cd61:0x951e2533b5cd6af5,weekend,59,3398.0
POI_IND_9999_0x3be7af8e82b2f0b9:0xaf02e995d75a2d9d,weekend,187,4540.0
POI_IND_9999_0x3be795a10e6c69a9:0x210cdeaca61bc0b6,weekend,123,2231.0
POI_IND_9999_0x3be7c3c3b04b8ff5:0xa6850acf9b62ab62,weekend,79,1624.0
POI_IND_9999_0x3be7c9654c65e3d1:0x44243010eaee1af7,weekday,18,906.0
POI_IND_9999_0x3be7b691289a9ca1:0x26ccf45e19e8d3fb,weekend,91,3976.0
POI_IND_9999_0x3be7b691289a9ca1:0x26ccf45e19e8d3fb,weekday,148,5578.0
POI_IND_9999_0x3be7b9e318d181ed:0x704a020e04aa4c7c,weekend,48,2118.0
POI_IND_9999_0x3be7c8ce141f2319:0x561b7533b7ec45d,weekend,68,3487.0
POI_IND_9999_0x3be7c8ce141f2319:0x561b7533b7ec45d,weekday,110,5642.0
POI_IND_9999_0x3be7b10f0603ff47:0x6a98b4f6a7703476,weekday,646,19621.0
POI_IND_9999_0x3be7b9e7936c4ec5:0xa33e62a11d1664a9,weekend,50,1497.0
POI_IND_9999_0x3be7b9e7936c4ec5:0xa33e62a11d1664a9,weekday,109,3794.0
POI_IND_9999_0x3be7c3173664abab:0xa194e0bb48549d0c,weekday,364,6775.0
POI_IND_9999_0x3be7cecd6ca83131:0xb7179138ec9c4e7f,weekday,212,5821.0
POI_IND_9999_0x3be7c852830023b1:0x8e730e970d732319,weekend,11,645.0
POI_IND_9999_0x3be7b11956ab8791:0xbdf9824938b28980,weekday,1727,46140.0
POI_IND_9999_0x3be7b11956ab8791:0xbdf9824938b28980,weekend,829,19862.0
POI_IND_9999_0x3be7b0e2c92613d3:0xa6ae61919d1df690,weekend,269,8004.0
POI_IND_9999_0x3be7b0e2c92613d3:0xa6ae61919d1df690,weekday,470,15606.0
POI_IND_9999_0x3be7c7d459f0a52b:0x683eb0c037781809,weekend,59,3546.0
POI_IND_9999_0x3be7b6e51a5c72df:0x27de10eaaf24b1b1,weekday,123,5036.0
POI_IND_9999_0x3be7c90e6568fbe1:0xe329c41865fd108f,weekday,219,8447.0
POI_IND_9999_0x3be7b6589dcbfca9:0x26d544b94f4d482b,weekend,40,1875.0
POI_IND_9999_0x3be7c253b28c9f6d:0xeab440481e1c6cfa,weekend,17,455.0
POI_IND_9999_0x3be7bbca3ad35885:0xa56016b309645e16,weekday,93,4915.0
POI_IND_9999_0x3be7bbca3ad35885:0xa56016b309645e16,weekend,77,2545.0
POI_IND_9999_0x3be7ce40a68568dd:0x75a63c164c4e209d,weekday,290,9624.0
POI_IND_9999_0x3be7cf6a42eb035f:0xdac83b5d36b3f94c,weekend,744,24172.0
POI_IND_9999_0x3be7cfbd33b270e5:0xfa9cfcfb7cf4faa7,weekday,208,9562.0
POI_IND_9999_0x3be7c92b8878e667:0x8cb945c564df187,weekend,143,4115.0
POI_IND_9999_0x3be7ce240e79e523:0xe21df5b9df295b2f,weekday,480,21514.0
POI_IND_9999_0x3be7cf67d30ec5b9:0x67b922c7076a4b41,weekend,31,915.0
POI_IND_9999_0x3be7c96d08669301:0x6fba0d7e69e534ab,weekday,137,3916.0
POI_IND_9999_0x3be7c96d08669301:0x6fba0d7e69e534ab,weekend,73,2908.0
POI_IND_9999_0x3be7c9264e1fb17b:0x80d559a1e0d246bd,weekend,27,846.0
POI_IND_9999_0x3be7c78bea8a9d45:0x6c3a6a350b0848d4,weekday,129,5888.0
POI_IND_9999_0x3be7b794220c12d3:0x6413e852d7ea5618,weekday,512,14377.0
POI_IND_9999_0x3be7c39f3ef50ab7:0x148c110e38295acc,weekend,67,1316.0
POI_IND_9999_0x3be795939afd049b:0xe557e9adda8d8b67,weekday,129,1811.0
POI_IND_9999_0x3be7bd51bc96ef65:0x77019d7aa2b4d875,weekday,2,31.0
POI_IND_9999_0x3be7b0f37607c657:0x8b1d735b872f52e9,weekday,31,708.0
POI_IND_9999_0x3be7bb09ea2851b5:0x16c412f91c5c85d0,weekday,101,3769.0
POI_IND_9999_0x3be79460d32c2b47:0x7b5339920357ff2e,weekday,171,6845.0
POI_IND_9999_0x3be7c6b42eca1f6f:0xef0d4a589922ab22,weekday,272,4497.0
POI_IND_9999_0x3be7c6b42eca1f6f:0xef0d4a589922ab22,weekend,139,2222.0
POI_IND_9999_0x3be7d19241e88f99:0xdceebdf7208a7da1,weekday,159,4113.0
POI_IND_9999_0x3be7d19241e88f99:0xdceebdf7208a7da1,weekend,53,1775.0
POI_IND_9999_0x3be7af7899b53623:0xecb3b7b5677b328f,weekend,14,1349.0
POI_IND_9999_0x3be7c7e450c9d06b:0x85b18d2fd99c270,weekend,27,1691.0
POI_IND_9999_0x3be7b722e731380b:0x492a272c7851b432,weekend,75,1157.0
POI_IND_9999_0x3be7b722e731380b:0x492a272c7851b432,weekday,148,5310.0
POI_IND_9999_0x3be7c9b58199f215:0xdf6eb600d57ccb8c,weekday,291,8205.0
POI_IND_9999_0x3be7c9b58199f215:0xdf6eb600d57ccb8c,weekend,140,3851.0
POI_IND_9999_0x3be7c3388aa38b6b:0x47a1cfd530bc62df,weekday,27,479.0
POI_IND_9999_0x3be7bbe3cd9a736f:0xe6d96fb558053e98,weekend,131,5195.0
POI_IND_9999_0x3be7c13772206b13:0x57f7f7e85e0a5e8a,weekday,36,1378.0
POI_IND_9999_0x3be7c920bc0ce0b3:0x4ca108fc4abc12dc,weekend,29,1268.0
POI_IND_9999_0x3be7c9c69d47f031:0x29f6147b117cce8d,weekend,42,2854.0
POI_IND_9999_0x3be7b71c8853068b:0xc5e2e25ae3b9563a,weekend,89,2555.0
POI_IND_9999_0x3be7c956f626d055:0xef570a313fbfb9ac,weekend,68,2807.0
POI_IND_9999_0x3be7ce6ac79b143b:0x712b6526068e0764,weekend,133,2271.0
POI_IND_9999_0x3be7ce0d5cb4aa01:0xb75075a71a870fb5,weekend,44,2061.0
POI_IND_9999_0x3be7b92ccc2fb263:0x7c2fbb1e22dc49c8,weekend,94,4041.0
POI_IND_9999_0x3be7b0681ba0219b:0x19102850e17107d6,weekday,268,9712.0
POI_IND_9999_0x3be7c34f66ca1c51:0xc0be2527b9a6fb85,weekday,179,2972.0
POI_IND_9999_0x3be7c3e80aa49561:0xb5c19a5eff9b60b2,weekend,89,1239.0
POI_IND_9999_0x3be7cfdb6d93308d:0xd86cdfcd52b521a4,weekday,487,19687.0
POI_IND_9999_0x3be797007e0576f1:0x7023c18dcebb5267,weekend,652,8926.0
POI_IND_9999_0x3be7bb07ebfc4b5d:0x83197757876ac4d6,weekday,116,6290.0
POI_IND_9999_0x3be79586b4c2adc7:0xc5073011c960c318,weekend,112,1420.0
POI_IND_9999_0x3be792ccfe5e5cff:0xcf28f1f38aae5fdc,weekday,40,1841.0
POI_IND_9999_0x3be71e57ebf89c3d:0x90bfaf104f6a3c9d,weekday,719,8635.0
POI_IND_9999_0x3be7c3dca4d06015:0x5786c7ccc88ab89c,weekday,87,1840.0
POI_IND_9999_0x3be7c0e8946c6cb7:0xee236edeba5ff88e,weekend,11,180.0
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,weekend,143,3287.0
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,weekday,182,9664.0
POI_IND_9999_0x3be7af256a82633f:0xe03d3136d96e4007,weekday,4661,188128.0
POI_IND_9999_0x3be7c9d574261499:0x1a622b9325d947e2,weekend,19,581.0
POI_IND_9999_0x3be7c7d8aee076e9:0xc54fbd3ff364801c,weekday,190,8967.0
POI_IND_9999_0x3be7b85107f53897:0x32755e87119ff54c,weekend,21,1414.0
POI_IND_9999_0x3be7b3b9e6fca12d:0xb426a31d81e4cc55,weekday,111,3690.0
POI_IND_9999_0x3be7c61fa7917df9:0x51e2df8b5f6cb0ad,weekday,1314,28246.0
POI_IND_9999_0x3be7c9018047693d:0xeb39b487ac58d685,weekend,117,4288.0
POI_IND_9999_0x3be7ce932dbddb97:0xa5a72b3a708e66f8,weekend,20,1053.0
POI_IND_9999_0x3be7bb80c6ebebd1:0xa41129daee945a08,weekend,1,1.0
POI_IND_9999_0x3be7b9b68fd4cd8b:0x25044a8667c5bf6b,weekend,24,1208.0
POI_IND_9999_0x3be7943bc9e81b0b:0xa0f42796a8da8f13,weekday,79,2422.0
POI_IND_9999_0x3be7b99f687f0577:0x80c4869bb1c9449b,weekday,80,3992.0
POI_IND_9999_0x3be7bfcbbce1519d:0xdec2fd25f32d3211,weekday,154,5616.0
POI_IND_9999_0x3be7c14cfa4692ef:0x33ad28ebfd8233fd,weekend,68,1396.0
POI_IND_9999_0x3be7c9b5c5fd1f3b:0x18393cc90ffc197b,weekend,497,21177.0
POI_IND_9999_0x3be7a97181cd4e69:0x38cd28906c5be4b4,weekend,167,2331.0
POI_IND_9999_0x3be7a97181cd4e69:0x38cd28906c5be4b4,weekday,222,4577.0
POI_IND_9999_0x3be7b8b4e8e89e29:0x2e64ce29b2fa3e74,weekend,68,3497.0
POI_IND_9999_0x3be7bb58eff51113:0x38ff7b9fb397e030,weekend,137,2259.0
POI_IND_9999_0x3be7c73a866ecb37:0x566d78c582f44106,weekend,963,29337.0
POI_IND_9999_0x3be7c73a866ecb37:0x566d78c582f44106,weekday,2201,57605.0
POI_IND_9999_0x3be7b6f11f1fd7e1:0xf655123da322651,weekend,159,7129.0
POI_IND_9999_0x3be7b9206b2ea61f:0xffb2d93e84e20ddf,weekend,57,2696.0
POI_IND_9999_0x3be791014f04f4cb:0xdc74382259f0ddfb,weekend,14,570.0
POI_IND_9999_0x3be7932b3fd8b081:0x982cea8fa0b85b1,weekend,28,1625.0
POI_IND_9999_0x3be7b93c9ce2845f:0xa90822dcdae3aeee,weekday,123,5451.0
POI_IND_9999_0x3be79823b1b229c5:0xb24072e338229d16,weekend,2,101.0
POI_IND_9999_0x3be7b7cd3c1ca8fb:0x6908c5be489e608,weekday,80,2796.0
POI_IND_9999_0x3be7b63fd72de173:0xfa58aaf3beb2bff7,weekend,88,2889.0
POI_IND_9999_0x3be7c96f4976c4f5:0x68af6c21957690fc,weekend,103,1659.0
POI_IND_9999_0x3be7ce8af24717d9:0xae1b5b0526d83ff6,weekday,92,1163.0
POI_IND_9999_0x3be7c7c6ecc78977:0xa5b85e9f2731e5d1,weekday,24,1427.0
POI_IND_9999_0x3be7c87164fbb5e7:0x93705c0aa703d239,weekday,278,13244.0
POI_IND_9999_0x3be7c87164fbb5e7:0x93705c0aa703d239,weekend,152,7942.0
POI_IND_9999_0x3be7b8fbcc5dd3b3:0x8e587c139866507,weekend,200,8178.0
POI_IND_9999_0x3be7b124c3cabf01:0xe4e5bc1ed49dbfc7,weekend,34,1533.0
POI_IND_9999_0x3be7bd2591a2a921:0xed5776284fd16fcc,weekend,170,4116.0
POI_IND_9999_0x3be71f2e6a5be7c1:0xf925454b7c6221db,weekend,53,1001.0
POI_IND_9999_0x3be7ce11ff636d53:0x2d03392c149a3759,weekday,424,17179.0
POI_IND_9999_0x3be7b80060f2fa67:0x7981ebf961dd5da5,weekday,77,2476.0
POI_IND_9999_0x3be7b9396f739c77:0x50dadb0e5c58ca9c,weekday,165,8103.0
POI_IND_9999_0x3be7b9396f739c77:0x50dadb0e5c58ca9c,weekend,111,5021.0
POI_IND_9999_0x3be7bf007f8d792b:0x4ee9b0398f1d0d27,weekday,120,3915.0
POI_IND_9999_0x3be7bf007f8d792b:0x4ee9b0398f1d0d27,weekend,34,1981.0
POI_IND_9999_0x3be7c3dcc4f86099:0xe5719336eb61eaa1,weekend,80,2043.0
POI_IND_9999_0x3be7b10024d5fab9:0x44c75eaf40922863,weekday,1,1.0
POI_IND_9999_0x3be7c15c41f0e853:0x30e33fc0207c6238,weekday,165,4701.0
POI_IND_9999_0x3be7cf3ac99549f3:0xb757eaf23fea2b45,weekday,449,16740.0
POI_IND_9999_0x3be7cf3ac99549f3:0xb757eaf23fea2b45,weekend,170,5979.0
POI_IND_9999_0x3be7d1594d90c0eb:0x9293cfa6dccc988a,weekday,411,12170.0
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,weekend,41,881.0
POI_IND_9999_0x3be7bb2d0cfe7d4f:0x4d6dd9ab7b1f88a5,weekday,33,2003.0
POI_IND_9999_0x3be79414d6f32f3b:0xc1a9b011c44124fb,weekend,208,10540.0
POI_IND_9999_0x3be7c1a88cabb313:0x6cb03db4e5015162,weekday,44,1587.0
POI_IND_9999_0x3be7c9b6ce72e349:0xf9ce8b7f8f850492,weekend,39,1979.0
POI_IND_9999_0x3be7b7fda494a497:0xbcf59eaf1338c0f0,weekday,117,5723.0
POI_IND_9999_0x3be7b6049cb4817b:0x88a2047b95626ca7,weekend,18,771.0
POI_IND_9999_0x3be7b76e64ca2a4d:0x1fa04430291cba5e,weekday,72,4096.0
POI_IND_9999_0x3be7c6272704f723:0xbe15d7f153ba27bd,weekend,33,2368.0
POI_IND_9999_0x3be7b6f7ac3e0385:0x39781a61ee7abf5c,weekday,41,2276.0
POI_IND_9999_0x3be7b6f7ac3e0385:0x39781a61ee7abf5c,weekend,26,1625.0
POI_IND_9999_0x3be7c3b3878b9669:0x6ededadcdb5ff3f,weekend,35,795.0
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,weekday,841,31764.0
POI_IND_9999_0x3be7b70bf0660de9:0x1e1a9adc936f79bb,weekday,85,3104.0
POI_IND_9999_0x3be7c7fbcb82aa69:0x89f9638c5f5d2498,weekend,78,3415.0
POI_IND_9999_0x3be7c1318f6ee679:0xa76b3a61c672551e,weekday,41,219.0
POI_IND_9999_0x3be7c87c70e584bb:0x9f57cc814ecdde09,weekend,31,1033.0
POI_IND_9999_0x3be7b85da8f48a0b:0x5aaab5571a54918,weekend,39,2046.0
POI_IND_9999_0x3be7c90e373f495f:0x278650b72af736c1,weekday,77,3611.0
POI_IND_9999_0x3be7c97c13d1e693:0x314f1bab417e8c9b,weekend,417,17063.0
POI_IND_9999_0x3be7c909e9d4d267:0x1c035054ddb23d00,weekend,61,3011.0
POI_IND_9999_0x3be7b11d8d196d03:0x6301de6d77dde3ee,weekday,288,6719.0
POI_IND_9999_0x3be7c7f09fb05a17:0xe258893437690639,weekend,77,1477.0
POI_IND_9999_0x3be7ced629e15f11:0x5cf143b3f20db131,weekend,41,2078.0
POI_IND_9999_0x3be7b7ed0ec649e5:0x755db5916d8c4f8b,weekday,217,9023.0
POI_IND_9999_0x3be7b7ed0ec649e5:0x755db5916d8c4f8b,weekend,81,3395.0
POI_IND_9999_0x3be7c9cf7db1b385:0x2decfa02191963d9,weekend,61,2476.0
POI_IND_9999_0x3be7b1580fc7ec09:0x35aa1fa5649bec2d,weekend,251,9219.0
POI_IND_9999_0x3be7b13affffffff:0x972a9ded0ed54132,weekday,197,7806.0
POI_IND_9999_0x3be7953cc80009e3:0xe1d6be18473c972e,weekend,54,1302.0
POI_IND_9999_0x3be79592210269db:0xfaa41ea5e7a9c11,weekend,73,3623.0
POI_IND_9999_0x3be7c1141353f691:0x858a1b3b6ecd16c6,weekday,42,1323.0
POI_IND_9999_0x3be7c15d0f1c9a3d:0x2bff833b67cd3aba,weekday,130,1822.0
POI_IND_9999_0x3be7b935396b751b:0x243f8cdab1160e82,weekend,571,15628.0
POI_IND_9999_0x3be7b731132286c9:0xcd4219a5e0b205e4,weekday,1096,39236.0
POI_IND_9999_0x3be7b731132286c9:0xcd4219a5e0b205e4,weekend,527,19621.0
POI_IND_9999_0x3be7c9abbfcbd45d:0xf5182b03c86518b,weekday,128,4565.0
POI_IND_9999_0x3be7c8a0848f9843:0x282e125cbd66bbcf,weekend,31,862.0
POI_IND_9999_0x3be7c8a0848f9843:0x282e125cbd66bbcf,weekday,120,3330.0
POI_IND_9999_0x3be7c7cfaaaaaaab:0xe138828d3641dc06,weekday,491,11805.0
POI_IND_9999_0x3be7c7cfaaaaaaab:0xe138828d3641dc06,weekend,205,7248.0
POI_IND_9999_0x3be7c1cf9a04d89f:0xccb910f42b853b69,weekday,456,11020.0
POI_IND_9999_0x3be7b195ceaa684d:0xf26a84e4a99ccf38,weekend,23,694.0
POI_IND_9999_0x3be7b195ceaa684d:0xf26a84e4a99ccf38,weekday,33,1016.0
POI_IND_9999_0x3be7bf99bd3104ed:0x5a93f61e9a9166db,weekday,299,3274.0
POI_IND_9999_0x3be79581acac4c1f:0xb6d46fe97e7609a8,weekday,31,1065.0
POI_IND_9999_0x3be7cf9bd2965b37:0xb1b994ae3843a2f8,weekday,469,18260.0
POI_IND_9999_0x3be7cef38d80694d:0x6e701b3f3f2d9777,weekend,132,6130.0
POI_IND_9999_0x3be7cef38d80694d:0x6e701b3f3f2d9777,weekday,359,11862.0
POI_IND_9999_0x3be7c91d06b7297f:0xf9eda5e8b551704d,weekday,26,1002.0
POI_IND_9999_0x3be7c91d06b7297f:0xf9eda5e8b551704d,weekend,43,1480.0
POI_IND_9999_0x3be7c849d319e5a3:0x7173d7093a2c8b,weekday,156,2112.0
POI_IND_9999_0x3be7b7cdd3d111ab:0xd0f72bd3f67c8e44,weekday,50,2160.0
POI_IND_9999_0x3be7c9006d491371:0x582d2165770bf1f8,weekday,922,38414.0
POI_IND_9999_0x3be7c90012e53b09:0x198b5343e87f2bdd,weekday,22,839.0
POI_IND_9999_0x3be7cf23d904a86f:0xab9e76632020be85,weekday,785,24231.0
POI_IND_9999_0x3be7c30535fedfd3:0x7ab09fa4a87a24e0,weekend,11,283.0
POI_IND_9999_0x3be7cf11ef503517:0x677c4378765552a9,weekend,24,1098.0
POI_IND_9999_0x3be7d1000abb2203:0xa13594975a3cf854,weekend,230,10415.0
POI_IND_9999_0x3be7d1ef269603a9:0xdb819dad6a500149,weekend,40,1986.0
POI_IND_9999_0x3be71d652dccf067:0x7e1d71e17c9f586d,weekend,13,179.0
POI_IND_9999_0x3be7c1c7914f4915:0x9f5148010af6b13b,weekday,132,3115.0
POI_IND_9999_0x3be7959d5ed9c94f:0x6163469e5f523e66,weekend,23,577.0
POI_IND_9999_0x3be7bba396674b8b:0x8546eae0ee50532f,weekend,54,2891.0
POI_IND_9999_0x3be7c82bb3f96bdd:0x1dbf258b9124c1e5,weekday,237,12931.0
POI_IND_9999_0x3be7c9b89300ec5b:0xcfbb40f6827b0366,weekday,72,4548.0
POI_IND_9999_0x3be7c97f64cc09e1:0x4dc3b7b23830e400,weekday,775,24183.0
POI_IND_9999_0x3be7b8f95adc6309:0x9929fceea13f86e1,weekend,83,3060.0
POI_IND_9999_0x3be7b7aa9aab732b:0x2e7bd6bb4da52a7c,weekday,97,4219.0
POI_IND_9999_0x3be7c90670fb5329:0xc143fea0f720713a,weekend,6,302.0
POI_IND_9999_0x3be7c9171852cae5:0x52077a73b863fb8c,weekday,268,12019.0
POI_IND_9999_0x3be7c97a1a8a75d7:0xeaf1fe2b543c4a4a,weekday,575,22441.0
POI_IND_9999_0x3be7c97a1a8a75d7:0xeaf1fe2b543c4a4a,weekend,166,5093.0
POI_IND_9999_0x3be7c834b67dc485:0xbcd967e1ea68882,weekday,115,2900.0
POI_IND_9999_0x3be7bf4ca5555557:0x63f745203036ba66,weekday,1643,33683.0
POI_IND_9999_0x3be7c3acd6e998fb:0x3921bb9acc2a1e3c,weekday,202,3578.0
POI_IND_9999_0x3be7bba3e446c843:0x97d07c86b1a7c021,weekend,341,12052.0
POI_IND_9999_0x3be795b45de4d025:0x1b5a04a7f083cce4,weekday,138,3690.0
POI_IND_9999_0x3be795b635ffef5d:0xc3f89ef83243975a,weekday,70,2235.0
POI_IND_9999_0x3be7c9bdc1e4737f:0xcb8f2550ac24cca0,weekend,79,2796.0
POI_IND_9999_0x3be7c994d7e20789:0xbcd8b9c91da20da,weekend,104,3015.0
POI_IND_9999_0x3be7c7939b61de3d:0xbfcf53192dcb76f4,weekday,224,4480.0
POI_IND_9999_0x3be7c61fabd10ec9:0x192eaa9a161091ff,weekday,1024,26562.0
POI_IND_9999_0x3be7b76d0943b6d7:0xfb5ce8200d335fe7,weekday,54,2170.0
POI_IND_9999_0x3be7b76d0943b6d7:0xfb5ce8200d335fe7,weekend,31,1813.0
POI_IND_9999_0x3be7b7006227cd75:0x12672ea349983986,weekend,61,3108.0
POI_IND_9999_0x3be7b6448bbb4183:0x12a4e2c10bf2ac51,weekend,485,11715.0
POI_IND_9999_0x3be7c832386b42d5:0x6fd22191d3347b00,weekend,17,1064.0
POI_IND_9999_0x3be7c6283fd4a329:0x63e0802da5a9b42f,weekday,41,1555.0
POI_IND_9999_0x3be7c611b4251927:0xabc7129f0871fafe,weekday,84,3964.0
POI_IND_9999_0x3be7b7ca3b2e224d:0xabe67892f7218ee9,weekend,112,2500.0
