poicode,estimated_visit
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,544
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,367
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,235
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,502
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,366
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,440
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,238
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,349
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,282
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,500
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,488
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,344
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,452
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,503
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,356
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,642
POI_IND_9999_0x3be7bd7769905965:0x52b5fca4317ee0dd,481
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,181
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,80
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,1
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,100
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,79
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,279
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,79
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,101
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,100
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,1
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,79
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,1
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,1
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,158
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,179
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,202
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,80
POI_IND_9999_0x3be7937355d1bef5:0x3db0712b4df43e06,79
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,528
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,199
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,75
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,598
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,331
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,413
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,104
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,65
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,437
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,385
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,190
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,781
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,684
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,419
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,270
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,365
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,428
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,262
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,369
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,840
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,588
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,643
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,323
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,364
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,325
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,266
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,508
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,401
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,612
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,403
POI_IND_9999_0x3be7b92ea6784ab9:0x4cf2fce0c3eae24d,404
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,553
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,390
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,294
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,94
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,1178
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,553
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,459
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,177
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,722
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,451
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,648
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,283
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,303
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,555
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,599
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,1065
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,358
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,308
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,360
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,885
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,638
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,654
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,788
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,876
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,235
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,602
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,425
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,361
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,494
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,350
POI_IND_9999_0x3be7b02b890eb763:0x1a13be1dc6b2de52,492
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,200
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,261
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,81
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,463
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,5
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,606
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,107
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,4
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,633
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,544
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,628
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,563
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,246
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,970
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,171
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,331
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,426
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,858
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,373
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,2
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,79
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,273
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,302
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,208
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,934
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,500
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,501
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,257
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,702
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,409
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,369
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,26
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,74
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,60
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,47
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,16
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,117
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,136
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,112
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,45
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,45
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,60
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,44
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,144
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,90
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,48
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,46
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,49
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,74
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,46
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,31
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,59
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,45
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,90
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,42
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,100
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,60
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,45
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,73
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,45
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,77
POI_IND_9999_0x3be795006a2aaf55:0x4b58a10be7271900,44
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,217
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,25
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,238
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,240
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,200
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,127
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,148
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,708
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,262
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,354
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,166
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,170
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,135
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,285
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,216
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,96
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,345
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,465
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,78
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,384
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,226
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,284
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,339
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,183
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,30
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,296
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,9
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,224
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,111
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,355
POI_IND_9999_0x3be7b6589c407ef1:0xe93d015f26a2d490,184
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,459
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,605
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,664
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,325
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,360
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,355
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,848
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,272
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,394
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,461
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,1126
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,1109
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,659
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,787
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,525
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,138
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,763
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,702
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,997
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,695
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,1251
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,1068
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,818
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,853
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,1017
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,537
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,368
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,862
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,206
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,576
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,1067
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,375
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,320
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,145
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,345
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,190
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,255
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,262
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,387
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,1
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,433
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,284
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,265
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,229
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,132
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,444
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,369
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,195
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,375
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,195
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,565
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,244
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,462
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,637
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,298
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,233
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,510
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,733
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,708
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,236
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,704
POI_IND_9999_0x3be7c9006531d4a9:0xfdba69b72e2af81d,300
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1848
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1132
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,2365
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,984
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,2398
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,551
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1459
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1173
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1950
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1477
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1239
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1469
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,2049
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1264
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1165
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1686
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1683
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1071
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1563
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1399
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1390
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1278
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,680
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1353
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1288
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,952
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,2064
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,969
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,936
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1499
POI_IND_9999_0x3be7c9b3f8b5e5e1:0x77575fa98360d30,1649
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,230
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,164
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,322
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,101
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,97
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,211
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,225
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,225
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,169
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,163
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,198
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,158
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,276
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,164
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,58
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,263
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,226
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,566
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,163
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,214
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,164
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,226
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,154
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,329
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,242
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,163
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,186
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,260
POI_IND_9999_0x3be7b767c6281857:0x84edc59f041a75b8,3
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,15
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,1
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,203
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,101
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,200
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,100
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,266
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,77
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,202
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,80
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,15
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,2
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,66
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,101
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,255
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,65
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,267
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,302
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,102
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,286
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,267
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,102
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,3
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,2
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,1
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,183
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,1
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,401
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,185
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,107
POI_IND_9999_0x3be7c93d17e2e4a5:0x62f92678f8dbb1a8,559
POI_IND_9999_0x3be7c93d17e2e4a5:0x62f92678f8dbb1a8,102
POI_IND_9999_0x3be7c93d17e2e4a5:0x62f92678f8dbb1a8,300
POI_IND_9999_0x3be7c93d17e2e4a5:0x62f92678f8dbb1a8,400
POI_IND_9999_0x3be7c93d17e2e4a5:0x62f92678f8dbb1a8,1
POI_IND_9999_0x3be7c93d17e2e4a5:0x62f92678f8dbb1a8,201
POI_IND_9999_0x3be7c93d17e2e4a5:0x62f92678f8dbb1a8,103
POI_IND_9999_0x3be7c93d17e2e4a5:0x62f92678f8dbb1a8,200
POI_IND_9999_0x3be7c93d17e2e4a5:0x62f92678f8dbb1a8,301
POI_IND_9999_0x3be7c93d17e2e4a5:0x62f92678f8dbb1a8,401
POI_IND_9999_0x3be7c93d17e2e4a5:0x62f92678f8dbb1a8,300
POI_IND_9999_0x3be7c93d17e2e4a5:0x62f92678f8dbb1a8,101
POI_IND_9999_0x3be7c93d17e2e4a5:0x62f92678f8dbb1a8,300
POI_IND_9999_0x3be7c93d17e2e4a5:0x62f92678f8dbb1a8,500
POI_IND_9999_0x3be7c93d17e2e4a5:0x62f92678f8dbb1a8,400
